PUE,WUE,Case,Climate Zone,Cooling system (Original),Cooling system,Data center size,type,Case (Original)
1.0897288,1.9429339170455933,2,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Large-scale,Cluster 2,2
1.046716,2.4974215030670166,2,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Large-scale,Cluster 2,2
1.4445627,1.3429679870605469,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4334713,1.210472583770752,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3204763,1.2306058406829834,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4710648,0.8700394630432129,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4460268,1.255957007408142,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3021971,1.2106424570083618,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5216469,1.055699348449707,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4930978,0.9639253616333008,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4193923,1.1198257207870483,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3857247,0.8014893531799316,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3556685,1.25267231464386,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3449463,1.05991530418396,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.362382,0.8363730907440186,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4322035,1.1900185346603394,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5756942,1.5854203701019287,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3934447,1.4420615434646606,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3438411,1.5493862628936768,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4729189,1.051513433456421,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5155364,1.0673059225082395,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4806236,1.360621452331543,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3180606,0.7998378872871399,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4797732,1.70008647441864,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3760718,1.1436342000961304,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3159201,1.013687014579773,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5264968,1.3419678211212158,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4381634,0.726839542388916,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4908872,1.1902912855148315,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5411001,1.0162954330444336,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3674425,1.5329952239990234,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4131529,1.1272917985916138,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4172733,1.025457501411438,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3676381,1.2911022901535034,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.318832,0.8984650373458862,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.390658,1.113596796989441,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4287566,0.7822533249855042,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4370642,1.258521556854248,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4414127,1.1314477920532229,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4469973,1.746894359588623,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4823309,1.199508786201477,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4248893,1.2981574535369873,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.367914,1.0043723583221436,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5297171,0.9888789057731628,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3542442,1.349536418914795,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3946592,0.855815589427948,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5413194,1.6486610174179075,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4292858,1.5432419776916504,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5320448,1.1636433601379397,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4362181,1.3299992084503174,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4561001,0.9351434707641602,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4254069,0.9621464014053344,3,5B,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3116312,2.452759265899658,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4212893,2.765223503112793,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2805533,2.4630963802337646,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4284573,2.3460304737091064,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2717078,2.171001434326172,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3674539,2.4852519035339355,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2727891,2.55663537979126,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4603453,2.7719831466674805,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.319046,2.53773832321167,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2585117,2.2604527473449707,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2338114,2.416762590408325,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.5308083,2.4143128395080566,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4284112,2.3504638671875,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3573476,2.9352290630340576,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3763771,2.2452151775360107,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4433601,2.356125831604004,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3720443,2.78717041015625,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4475261,2.5451180934906006,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3618532,2.552830219268799,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3832513,2.2391247749328613,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3092834,2.2649974822998047,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4434158,2.9162213802337646,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.5232646,2.287903070449829,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3389636,2.457183837890625,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3425872,2.6511638164520264,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.499262,2.8696656227111816,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3385718,2.354274272918701,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3008351,2.719721555709839,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.370127,2.3102893829345703,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4874122,2.5529744625091557,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4115773,2.8172168731689453,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4093399,2.9051661491394043,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2989789,2.2528555393218994,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3207468,2.157547235488892,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2534434,2.05129075050354,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2921494,2.29907751083374,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4099118,2.2888195514678955,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2874496,2.311929225921631,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3116679,2.5018792152404785,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3540787,2.272514581680298,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4770519,2.5979161262512207,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2632343,2.4562432765960693,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3368651,2.675661325454712,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3519981,2.5249907970428467,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.407368,2.780767679214477,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3130916,2.169766426086426,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.31882,2.598259449005127,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4580997,2.783005475997925,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4538151,2.302628517150879,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3202609,2.2615137100219727,4,5B,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.5541844,3.1027424335479736,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.619077,3.134193420410156,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5376812,3.2218618392944336,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4477032,3.1070382595062256,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5228447,3.2563159465789795,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6032535,2.700399398803711,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5000567,2.651208877563477,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5408633,3.152474164962769,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5422988,3.008519172668457,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.3885363,2.6387157440185547,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.434612,3.067455053329468,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.3928323,2.522688865661621,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5711567,3.00080943107605,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6165752,2.660719871520996,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.3887391,2.823453426361084,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.3813812,2.256467819213867,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4725631,2.921982765197754,5,5B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
